Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1998 09 08 12	44928	1.67	416.26	0	22.13	22.13	1881.52
1998 09 09 12	44678.91	0	529.49	0	14.55	14.55	992.06
1998 09 10 12	44582.4	0	521.6	0	14.31	14.31	946.23
1998 09 11 12	44582.4	0	509.2	0	17.08	17.08	1139.24
1998 09 12 12	44236.8	0	507.2	0	18.98	18.98	1256.42
1998 09 13 12	44236.8	0	498.3	0	21.35	21.35	1419.56
1998 09 14 12	44236.8	0	492.52	0	22.3	22.3	1697.6
1998 09 15 12	43891.2	0.02	481.3	0	21.71	21.71	1918.43
1998 09 16 12	43891.2	0.07	486.16	0	22.58	22.58	1926.09
1998 09 17 12	43545.6	0.11	475.72	0	22.29	22.29	1868.48
1998 09 18 12	43545.6	0.08	405.51	0	22.25	22.25	1943.69
1998 09 19 12	43545.6	0.37	391.25	0	21.51	21.51	2042.95
1998 09 20 12	43200	0	385.4	0	21.29	21.29	2056.18
1998 09 21 12	43200	25.4	213.13	0	19.24	19.24	1998.74
1998 09 22 12	42854.4	0	456.93	0	20.5	20.5	1956.94
1998 09 23 12	42854.4	0	463.26	0	19.37	19.37	1640.31
1998 09 24 12	42854.4	0.11	380.71	0	18.26	18.26	1612.89
1998 09 25 12	42508.8	0	477.43	0	18.44	18.44	1510.26
1998 09 26 12	42508.8	0	473.3	0	20.45	20.45	1564
1998 09 27 12	42163.2	0.05	463.32	0	22.35	22.35	1927.23
1998 09 28 12	42163.2	2.82	295.32	0	22.82	22.82	2048.63
1998 09 29 12	42163.2	27.6	274.12	0	21.91	21.91	2051.2
1998 09 30 12	41817.6	4.34	378.2	0	20.88	20.88	1992.02
1998 10 01 12	41817.6	0.04	479.43	0	20.76	20.76	1766.03
1998 10 02 12	41721.09	0	480.65	0	16.58	16.58	1161.96
1998 10 03 12	41472	1.25	286.5	0	16.15	16.15	1467.37
1998 10 04 12	41472	10.51	296.07	0	18.39	18.39	1807.65
1998 10 05 12	41126.4	28.94	335.06	0	18.67	18.67	1846.81
1998 10 06 12	41126.4	14.76	366.18	0	18.46	18.46	1783.35
1998 10 07 12	41126.4	28.88	194.34	0	16.21	16.21	1656.46
1998 10 08 12	40780.8	46.71	391.77	0	16.75	16.75	1622.12
1998 10 09 12	40780.8	0	401.09	0	13.31	13.31	1161.4
1998 10 10 12	40435.2	0.14	463.25	0	12.63	12.63	1005.66
1998 10 11 12	40435.2	0	463.24	0	14.32	14.32	1101.44
1998 10 12 12	40435.2	0.09	456.92	0	15.2	15.2	1187.58
1998 10 13 12	40089.6	0.05	402.63	0	15.1	15.1	1304.12
1998 10 14 12	40089.6	0	454.39	0	13.52	13.52	995.71
1998 10 15 12	40089.6	0	451.44	0	14.64	14.64	855.94
1998 10 16 12	39744	0.68	449.84	0	15.25	15.25	939.36
1998 10 17 12	39744	0.03	437.13	0	14.76	14.76	1059.18
1998 10 18 12	39474.44	0.13	436.67	0	15.35	15.35	1181.03
1998 10 19 12	39398.4	0.48	308.43	0	17.44	17.44	1491.16
1998 10 20 12	39398.4	0.05	426.8	0	17.07	17.07	1392.17
1998 10 21 12	39052.8	0.08	229.44	0	12.6	12.6	855.4
1998 10 22 12	39052.8	0.05	449.34	0	7.99	7.99	637.01
1998 10 23 12	39052.8	0.02	440.4	0	4.62	4.62	503.49
1998 10 24 12	38707.2	0.02	435.04	0	9.26	9.26	607.28
1998 10 25 12	38707.2	0	356.87	0	12.28	12.28	682.89
1998 10 26 12	38707.2	0	420.49	0	14.34	14.34	744.66
1998 10 27 12	38361.6	0	417.3	0	15.07	15.07	839.75
1998 10 28 12	38361.6	0.11	414.5	0	15.02	15.02	938.25
1998 10 29 12	38361.6	0.29	393.85	0	15.82	15.82	1169.39
1998 10 30 12	38016	0	351.16	0	17.43	17.43	1290.19
1998 10 31 12	38016	0	404.32	0	16.74	16.74	1289.46
1998 11 01 12	38016	0	366.99	0	14.96	14.96	1077.29
1998 11 02 12	37670.4	4.94	183.88	0	15.2	15.2	1149.71
1998 11 03 12	37670.4	9.63	344.82	0	14.14	14.14	1340
1998 11 04 12	37670.4	0.15	327.73	0	11.64	11.64	1101.85
1998 11 05 12	37324.8	1	190.43	0	8.51	8.51	944.66
1998 11 06 12	37324.8	0	358.83	0	4.99	4.99	638.14
1998 11 07 12	37324.8	0	355.5	0	3.55	3.55	500.4
1998 11 08 12	37055.25	2.11	125.27	0	5.15	5.15	689.98
1998 11 09 12	36979.2	5.97	113.04	0	8.26	8.26	1004.55
1998 11 10 12	36979.2	12.81	162.37	0	13.04	13.04	1366.58
1998 11 11 12	36953.12	39.45	330.61	0	12.1	12.1	1111.99
1998 11 12 12	36633.6	0.01	352.84	0	7.5	7.5	511.09
1998 11 13 12	36633.6	0.42	222.64	0	10.14	10.14	709.09
1998 11 14 12	36633.6	14.1	87.15	0	10.51	10.51	1095.29
1998 11 15 12	36449.55	12.85	327.51	0	12.92	12.92	1226.22
1998 11 16 12	36288	21.92	103.82	0	10.78	10.78	1087.2
1998 11 17 12	36288	1.9	340.29	0	11.9	11.9	1109.02
1998 11 18 12	36288	0	340.02	0	9.21	9.21	765.79
1998 11 19 12	36103.95	0	201.62	0	10.16	10.16	1045.67
1998 11 20 12	35942.4	1.06	109.14	0	11.92	11.92	1244.58
1998 11 21 12	35942.4	0.27	319.57	0	6.88	6.88	649.37
1998 11 22 12	35942.4	0.08	334.95	0	6.48	6.48	578.21
1998 11 23 12	35916.32	1.1	173.43	0	9.37	9.37	866.7
1998 11 24 12	35596.8	0.04	308.61	0	13.52	13.52	1253.13
1998 11 25 12	35596.8	0	223.68	0	12.9	12.9	1094.01
1998 11 26 12	35596.8	1.85	329.54	0	11.93	11.93	935.54
1998 11 27 12	35596.8	0.05	324.51	0	9.22	9.22	536.84
1998 11 28 12	35570.73	0	320.91	0	11.66	11.66	590.74
1998 11 29 12	35327.25	0	322.07	0	11.86	11.86	675.76
1998 11 30 12	35251.2	0	317.69	0	11.63	11.63	895.43
1998 12 01 12	35251.2	0.21	327.26	0	12.53	12.53	1090.75
1998 12 02 12	35251.2	0	325.59	0	11.01	11.01	871.77
1998 12 03 12	35251.2	0	299.56	0	12.51	12.51	1122.59
1998 12 04 12	35251.2	0.11	320.94	0	14.13	14.13	1174.52
1998 12 05 12	35067.15	0.51	291.95	0	15.04	15.04	1270.89
1998 12 06 12	34924.52	0.04	313.08	0	16.27	16.27	1474.1
1998 12 07 12	34905.6	0.75	166.58	0	15.32	15.32	1457.08
1998 12 08 12	34905.6	12.11	120.74	0	15.23	15.23	1526.62
1998 12 09 12	34905.6	2.83	325.92	0	11.41	11.41	1073.72
1998 12 10 12	34905.6	0.37	270.4	0	6.79	6.79	731.68
1998 12 11 12	34905.6	0.48	115.39	0	8.61	8.61	759.01
1998 12 12 12	34905.6	2.12	84.98	0	5.38	5.38	588.89
1998 12 13 12	34905.6	42.9	213.3	0	7.47	7.47	933.04
1998 12 14 12	34905.6	0.15	260.34	0	6.06	6.06	790.86
1998 12 15 12	34879.53	0.19	274.51	0	2.11	2.11	421.25
1998 12 16 12	34879.53	0.26	324.78	0	4.6	4.6	482.55
1998 12 17 12	34809.09	0.03	238.63	0	2.53	2.53	470.95
1998 12 18 12	34721.55	2.89	323.45	0	0.55	0.55	410.35
1998 12 19 12	34721.55	9.68	75.24	0	2.88	2.88	586.66
1998 12 20 12	34721.55	0.21	284.02	0	8.83	8.83	979.25
1998 12 21 12	34721.55	0.97	93.13	0	11.11	11.11	1170.92
1998 12 22 12	34721.55	10.26	214.15	0	10.62	10.62	1141.18
1998 12 23 12	34721.55	21.29	89.38	0	2.21	2.21	541.57
1998 12 24 12	34809.09	28.18	91.44	0	1.3	1.3	616.83
1998 12 25 12	34809.09	5.57	293.83	0	0.83	0.83	552.52
1998 12 26 12	34879.53	0	318.67	0	1.27	1.27	551.08
1998 12 27 12	34905.6	1.92	288.72	0	2.46	2.46	498.09
1998 12 28 12	34905.6	5.6	91	0	3.11	3.11	663.13
1998 12 29 12	34905.6	0.81	200.41	0	4.19	4.19	742.7
1998 12 30 12	34905.6	0.37	331.49	0	-0.44	-0.44	451.24
1998 12 31 12	34905.6	0.01	311.08	0	0.01	0.01	366.15
1999 01 01 12	34905.6	0	295.9	0	0.51	0.51	404
1999 01 02 12	34905.6	19.49	110.94	0	0.59	0.59	474.93
1999 01 03 12	34905.6	26.9	319.33	0	0.22	0.22	547.69
1999 01 04 12	34905.6	0.01	331.43	0	-7.62	-7.62	221.77
1999 01 05 12	34981.65	0	333.82	0	-9.84	-9.84	189.14
1999 01 06 12	35225.12	0.08	118.66	0	-6.05	-6.05	261.03
1999 01 07 12	35251.2	1.78	267.71	0	1.88	1.88	598.65
1999 01 08 12	35251.2	9	101.56	0	4.35	4.35	734.3
1999 01 09 12	35251.2	9.79	219.71	0	6.18	6.18	816.88
1999 01 10 12	35251.2	0	336.12	0	-4.03	-4.03	321.21
1999 01 11 12	35251.2	0	327.91	0	-0.1	-0.1	362.33
1999 01 12 12	35412.75	0	261.06	0	3.74	3.74	501.59
1999 01 13 12	35596.8	0.04	277.66	0	6.48	6.48	705.31
1999 01 14 12	35596.8	9.36	77.53	0	9.42	9.42	1035.13
1999 01 15 12	35596.8	20.31	338.64	0	5.57	5.57	712.73
1999 01 16 12	35596.8	0	336.26	0	4.35	4.35	414.12
1999 01 17 12	35758.35	1.14	173.6	0	4.31	4.31	602.57
1999 01 18 12	35942.4	14.82	309.27	0	7.03	7.03	830.81
1999 01 19 12	35942.4	0	339.32	0	5.01	5.01	425.78
1999 01 20 12	35942.4	0.24	256.64	0	7.07	7.07	687.79
1999 01 21 12	35942.4	0.31	325.71	0	11.77	11.77	1194.27
1999 01 22 12	36288	0.99	278.77	0	14.9	14.9	1426.49
1999 01 23 12	36288	54.34	167.22	0	14.15	14.15	1445.96
1999 01 24 12	36288	11.07	337.42	0	10.08	10.08	1070.6
1999 01 25 12	36288	0	349.19	0	6.72	6.72	622.08
1999 01 26 12	36633.6	0	348.8	0	7.14	7.14	688.29
1999 01 27 12	36633.6	0.07	355.2	0	8.94	8.94	771.2
1999 01 28 12	36633.6	0	348.94	0	12.08	12.08	1069.91
1999 01 29 12	36709.65	0.12	199.08	0	12.49	12.49	1119.62
1999 01 30 12	36979.2	15.71	83.27	0	9.62	9.62	1096.14
1999 01 31 12	36979.2	22.61	103	0	2.55	2.55	627.85
1999 02 01 12	36979.2	61.85	148.62	0	0.51	0.51	572.69
1999 02 02 12	37324.8	2.07	355.78	0	6.1	6.1	829.62
1999 02 03 12	37324.8	0.02	368.74	0	8.41	8.41	897.84
1999 02 04 12	37324.8	1.69	376.02	0	8.81	8.81	845.25
1999 02 05 12	37486.35	0.04	385.12	0	6.34	6.34	444.09
1999 02 06 12	37670.4	0	236.33	0	7.6	7.6	680.62
1999 02 07 12	37670.4	2.64	202.94	0	11.64	11.64	1200.33
1999 02 08 12	37746.44	0.41	377.23	0	10.96	10.96	944.68
1999 02 09 12	38016	0.37	276.71	0	10.48	10.48	909.26
1999 02 10 12	38016	15.69	358.19	0	13.39	13.39	1265.29
1999 02 11 12	38034.91	2.31	329.59	0	13.98	13.98	1304.84
1999 02 12 12	38361.6	0.39	207.69	0	11.5	11.5	1185.49
1999 02 13 12	38361.6	0	321.01	0	-1.9	-1.9	296.82
1999 02 14 12	38437.65	0	410.43	0	-2.66	-2.66	257.95
1999 02 15 12	38707.2	0	406.79	0	1.78	1.78	336.77
1999 02 16 12	38707.2	0	404.52	0	4.4	4.4	491.31
1999 02 17 12	38868.75	24.27	166.03	0	8.02	8.02	919.07
1999 02 18 12	39052.8	20.76	363.31	0	9.3	9.3	973.65
1999 02 19 12	39052.8	14.94	213.69	0	6.02	6.02	773.15
1999 02 20 12	39398.4	0.15	404.5	0	4.03	4.03	640.72
1999 02 21 12	39398.4	0	265.83	0	1.83	1.83	490.49
1999 02 22 12	39398.4	0	441.41	0	-3.66	-3.66	259.73
1999 02 23 12	39744	0.08	149.57	0	-2.21	-2.21	246.49
1999 02 24 12	39744	0.9	398.35	0	-0.92	-0.92	432.47
1999 02 25 12	39744	0	286.07	0	1.78	1.78	530.73
1999 02 26 12	40089.6	0.33	436.97	0	4.7	4.7	572.39
1999 02 27 12	40089.6	3.77	130.7	0	6.75	6.75	766.71
1999 02 28 12	40251.15	20.01	347.01	0	9.34	9.34	1000.03
1999 03 01 12	40435.2	1.8	453.99	0	4.14	4.14	566.79
1999 03 02 12	40435.2	0.13	450.56	0	6.11	6.11	520.8
1999 03 03 12	40780.8	21.37	139.09	0	5.48	5.48	738.97
1999 03 04 12	40780.8	0.86	468.51	0	-1.38	-1.38	377.6
1999 03 05 12	40780.8	0	440.91	0	3.42	3.42	412.61
1999 03 06 12	41126.4	3.47	363.37	0	6.52	6.52	750.96
1999 03 07 12	41126.4	0.04	481.47	0	3.58	3.58	545.2
1999 03 08 12	41472	0.04	347.75	0	0.38	0.38	280.59
1999 03 09 12	41472	9.14	242.36	0	0.35	0.35	442.31
1999 03 10 12	41472	2.01	458.68	0	2.02	2.02	589.25
1999 03 11 12	41817.6	1.03	294.88	0	0.76	0.76	462.79
1999 03 12 12	41817.6	0.81	493.64	0	1.89	1.89	370.84
1999 03 13 12	41836.52	0.32	166.3	0	2.28	2.28	388.73
1999 03 14 12	42163.2	25	227.95	0	3.52	3.52	674.13
1999 03 15 12	42163.2	2.65	433.51	0	4.01	4.01	671.21
1999 03 16 12	42508.8	0	490.36	0	5.62	5.62	560.11
1999 03 17 12	42508.8	0	490.95	0	9.25	9.25	635.77
1999 03 18 12	42508.8	0	480.86	0	10.46	10.46	836.97
1999 03 19 12	42854.4	0	320.11	0	8.03	8.03	611.44
1999 03 20 12	42854.4	0	466.7	0	9.12	9.12	686.9
1999 03 21 12	43200	14.25	258.85	0	9.42	9.42	999.16
1999 03 22 12	43200	0.14	512.88	0	4.6	4.6	519.23
1999 03 23 12	43200	0.04	455.31	0	7.75	7.75	565.15
1999 03 24 12	43545.6	1.8	418.38	0	11.5	11.5	883.23
1999 03 25 12	43545.6	1.65	321	0	10.3	10.3	1025.36
1999 03 26 12	43891.2	14.76	203.73	0	5.11	5.11	758.6
1999 03 27 12	43891.2	7	378.57	0	3.75	3.75	623.33
1999 03 28 12	43891.2	2.61	501.96	0	7.21	7.21	630.84
1999 03 29 12	44236.8	1.91	167.09	0	8.39	8.39	797.43
1999 03 30 12	44236.8	0.25	490.63	0	8.39	8.39	721.22
1999 03 31 12	44563.48	17.67	150.26	0	8.71	8.71	863.79
1999 04 01 12	44582.4	61.44	345.59	0	12.72	12.72	1315.62
1999 04 02 12	44582.4	0	425.5	0	15.85	15.85	1327.97
1999 04 03 12	44928	0.03	482.65	0	17.68	17.68	1382.1
1999 04 04 12	44928	0.02	447.98	0	19.01	19.01	1630.36
1999 04 05 12	44928	0.01	517.01	0	17.75	17.75	1434.15
1999 04 06 12	45273.6	1.3	305.34	0	14.91	14.91	1419.25
1999 04 07 12	45273.6	0.29	444.96	0	16.88	16.88	1526.32
1999 04 08 12	45619.2	3.37	356.77	0	17.98	17.98	1522.5
1999 04 09 12	45619.2	0.38	470.75	0	19.11	19.11	1684.96
1999 04 10 12	45619.2	0	511.95	0	16.58	16.58	1298.82
1999 04 11 12	45964.8	0	446.82	0	18.59	18.59	1601.35
1999 04 12 12	45964.8	0	543.31	0	10.31	10.31	784.2
1999 04 13 12	46148.85	0	502.65	0	7.61	7.61	721.88
1999 04 14 12	46310.4	0.51	248.66	0	9.04	9.04	758.2
1999 04 15 12	46310.4	9.33	303.64	0	11.74	11.74	1148.1
1999 04 16 12	46656	0.05	549.85	0	8.09	8.09	801.42
1999 04 17 12	46656	0	446.55	0	5.41	5.41	534.4
1999 04 18 12	46656	0	416.42	0	5.48	5.48	647.78
1999 04 19 12	47001.6	0	538.74	0	8.25	8.25	742.46
1999 04 20 12	47001.6	4.94	511.99	0	12.75	12.75	1026.94
1999 04 21 12	47001.6	0.07	532.62	0	15.42	15.42	1091.09
1999 04 22 12	47347.2	0	514.76	0	16.92	16.92	1155.41
1999 04 23 12	47347.2	0	468.39	0	17.46	17.46	1378.03
1999 04 24 12	47531.25	0.03	494.72	0	18.42	18.42	1531.52
1999 04 25 12	47692.8	1.25	332.48	0	13.29	13.29	1307.08
1999 04 26 12	47692.8	4.36	293.76	0	12.88	12.88	1334.83
1999 04 27 12	47962.35	9.97	364.25	0	17.25	17.25	1589.37
1999 04 28 12	48038.4	4.91	428.6	0	16.1	16.1	1511.96
1999 04 29 12	48038.4	10.57	182.28	0	8.94	8.94	1034.34
1999 04 30 12	48365.09	14.94	254.45	0	6.41	6.41	821.74
1999 05 01 12	48384	0	575.03	0	7.97	7.97	729.42
1999 05 02 12	48384	0.25	596.76	0	10.7	10.7	744.06
1999 05 03 12	48653.56	0	578.2	0	12.84	12.84	936.32
1999 05 04 12	48729.6	0	398.19	0	16.12	16.12	1181.64
1999 05 05 12	48729.6	11.13	291.82	0	15.42	15.42	1397.61
1999 05 06 12	48913.65	48.95	307.36	0	16.5	16.5	1688.91
1999 05 07 12	49075.2	13.9	402.1	0	16.64	16.64	1553.2
1999 05 08 12	49075.2	13.28	578.67	0	15.99	15.99	1260.8
1999 05 09 12	49075.2	0	570.47	0	16.04	16.04	1171.08
1999 05 10 12	49420.8	0	564.28	0	18.42	18.42	1357.5
1999 05 11 12	49420.8	0.01	524.29	0	18.2	18.2	1462.17
1999 05 12 12	49420.8	1.11	439.67	0	17.33	17.33	1518.39
1999 05 13 12	49690.35	2.49	411.74	0	16.22	16.22	1465.75
1999 05 14 12	49766.4	5.06	410.88	0	15.94	15.94	1386.49
1999 05 15 12	49766.4	1.71	478.88	0	12.99	12.99	1239.69
1999 05 16 12	49766.4	0.37	563.35	0	14.12	14.12	1237.93
1999 05 17 12	50112	0	566.74	0	16.27	16.27	1425.92
1999 05 18 12	50112	3.26	369.57	0	17.1	17.1	1547.33
1999 05 19 12	50112	8.21	586.18	0	16.73	16.73	1399.72
1999 05 20 12	50112	0	571.04	0	14.76	14.76	1156.46
1999 05 21 12	50457.6	0	573.54	0	17.62	17.62	1375.51
1999 05 22 12	50457.6	1.32	477.08	0	18.99	18.99	1587.68
1999 05 23 12	50457.6	1.38	554.68	0	19.27	19.27	1632.68
1999 05 24 12	50457.6	1.58	590.34	0	18.38	18.38	1448.85
1999 05 25 12	50641.65	0	459.65	0	14.65	14.65	1157.68
1999 05 26 12	50803.2	4.22	314.17	0	15.47	15.47	1368.83
1999 05 27 12	50803.2	0.07	579.33	0	14.84	14.84	1185.09
1999 05 28 12	50803.2	0	552.48	0	16.34	16.34	1093.81
1999 05 29 12	50803.2	0	456.76	0	18.87	18.87	1393.44
1999 05 30 12	50987.25	0	491.91	0	19.97	19.97	1613.06
1999 05 31 12	51148.8	0	490.16	0	18.81	18.81	1552.25
1999 06 01 12	51148.8	0	310.05	0	18.69	18.69	1644.78
1999 06 02 12	51148.8	0.89	408.69	0	20.14	20.14	1814.39
1999 06 03 12	51148.8	13	425.41	0	20.85	20.85	1889.2
1999 06 04 12	51148.8	0.11	494.08	0	21.3	21.3	1803.14
1999 06 05 12	51174.88	0.36	449.05	0	20.92	20.92	1858.25
1999 06 06 12	51418.35	0.29	516.88	0	20.78	20.78	1847.61
1999 06 07 12	51494.4	0.11	558.42	0	21.34	21.34	1836.03
1999 06 08 12	51494.4	0.9	549.7	0	22.77	22.77	1877.26
1999 06 09 12	51494.4	2.42	509.17	0	24.03	24.03	1931.52
1999 06 10 12	51494.4	8.45	462.45	0	23.49	23.49	1954.48
1999 06 11 12	51494.4	0.32	414.12	0	21.39	21.39	1979.43
1999 06 12 12	51494.4	0.55	476.08	0	20.53	20.53	1925.57
1999 06 13 12	51494.4	0.01	510.1	0	20.8	20.8	1821.54
1999 06 14 12	51494.4	0.87	329.15	0	20.46	20.46	1788.97
1999 06 15 12	51494.4	14.93	363.89	0	20.33	20.33	1900.7
1999 06 16 12	51520.47	45.58	318.75	0	18.66	18.66	1836.26
1999 06 17 12	51590.91	1.36	520.47	0	18.28	18.28	1657.28
1999 06 18 12	51590.91	0.15	497.25	0	17.14	17.14	1441.29
1999 06 19 12	51678.45	0	560.86	0	17.05	17.05	1382.47
1999 06 20 12	51678.45	0	493.37	0	16.97	16.97	1539.74
1999 06 21 12	51678.45	0	553.12	0	17.27	17.27	1586.7
1999 06 22 12	51678.45	2.06	384.6	0	19.89	19.89	1810.35
1999 06 23 12	51678.45	0.4	417.36	0	20.19	20.19	1875.32
1999 06 24 12	51678.45	20.8	269.45	0	18.91	18.91	1878.36
1999 06 25 12	51590.91	27.43	263.36	0	19.07	19.07	1949.24
1999 06 26 12	51520.47	7.72	333.12	0	20.49	20.49	2004.34
1999 06 27 12	51520.47	9.46	272.27	0	19.82	19.82	2029.13
1999 06 28 12	51494.4	7.25	325.95	0	20.51	20.51	2101.48
1999 06 29 12	51494.4	16.51	354.31	0	21.9	21.9	2155.61
1999 06 30 12	51494.4	0.07	518.8	0	22.13	22.13	2001.11
1999 07 01 12	51494.4	0.66	456.34	0	22.46	22.46	2143.91
1999 07 02 12	51494.4	6.21	408.92	0	22.54	22.54	2171.99
1999 07 03 12	51494.4	4.23	398.95	0	22.5	22.5	2165.3
1999 07 04 12	51494.4	0.86	502.17	0	23.2	23.2	2178.99
1999 07 05 12	51494.4	3.18	464.6	0	24.22	24.22	2193.94
1999 07 06 12	51475.48	1.44	508.1	0	25.04	25.04	2343.88
1999 07 07 12	51332.85	5.67	415.62	0	24.05	24.05	2248.28
1999 07 08 12	51148.8	8.97	513.47	0	23.45	23.45	2149.95
1999 07 09 12	51148.8	0.12	517.68	0	23.81	23.81	2221.45
1999 07 10 12	51148.8	7.24	342.33	0	21.33	21.33	2033.12
1999 07 11 12	51148.8	20.63	326.49	0	20.26	20.26	1978.29
1999 07 12 12	51148.8	15.13	161.19	0	18.17	18.17	1870.71
1999 07 13 12	51072.75	0.14	347.41	0	17.21	17.21	1740.66
1999 07 14 12	50829.27	2.76	490.49	0	18.56	18.56	1764.49
1999 07 15 12	50803.2	0	418.66	0	21.69	21.69	2115.74
1999 07 16 12	50803.2	0.04	408.43	0	22.2	22.2	2156.86
1999 07 17 12	50803.2	1.33	441.62	0	22.48	22.48	2050.36
1999 07 18 12	50803.2	1.53	495.5	0	22.58	22.58	1985.98
1999 07 19 12	50483.68	0.14	476.47	0	23.47	23.47	2085.22
1999 07 20 12	50457.6	1.08	524.21	0	24.14	24.14	2145.68
1999 07 21 12	50457.6	0.29	533.29	0	24.3	24.3	2184.68
1999 07 22 12	50457.6	7.81	465.33	0	24.79	24.79	2289.83
1999 07 23 12	50296.05	0.04	518.03	0	25.65	25.65	2335.35
1999 07 24 12	50112	7.68	439.56	0	26.84	26.84	2394.06
1999 07 25 12	50112	0.09	567.83	0	24.8	24.8	2172.38
1999 07 26 12	50112	0.03	571.58	0	24.51	24.51	1863.76
1999 07 27 12	49950.45	1.8	516.25	0	24.43	24.43	1896.14
1999 07 28 12	49766.4	0.25	523.19	0	25.46	25.46	2153.27
1999 07 29 12	49766.4	0.85	473.54	0	24.93	24.93	2252.74
1999 07 30 12	49766.4	0.01	568.49	0	26.1	26.1	2334.31
1999 07 31 12	49446.88	0	564.08	0	27.12	27.12	2249
1999 08 01 12	49420.8	0	519.93	0	26.66	26.66	2263.25
1999 08 02 12	49420.8	0.28	469.77	0	25.18	25.18	2248.82
1999 08 03 12	49344.75	0	534.46	0	22.56	22.56	1889.89
1999 08 04 12	49075.2	0	541.74	0	22.39	22.39	1800.51
1999 08 05 12	49075.2	0	566.75	0	23.23	23.23	1824.08
1999 08 06 12	49075.2	0	541.39	0	23.13	23.13	1837.03
1999 08 07 12	48729.6	0	568.19	0	24.21	24.21	1875.13
1999 08 08 12	48729.6	2.96	504.48	0	23.84	23.84	1837.06
1999 08 09 12	48729.6	0.88	545.91	0	23.49	23.49	2086
1999 08 10 12	48384	0.03	559.04	0	23.62	23.62	2022.5
1999 08 11 12	48384	0	549.68	0	24.47	24.47	2155.48
1999 08 12 12	48384	0.09	519.98	0	24.86	24.86	2155.46
1999 08 13 12	48038.4	1.25	516.47	0	26.56	26.56	2265.12
1999 08 14 12	48038.4	7.81	521.12	0	25.84	25.84	2233.61
1999 08 15 12	48038.4	0.06	534.66	0	23.05	23.05	2004.55
1999 08 16 12	47692.8	0.03	476.09	0	24.58	24.58	2362.28
1999 08 17 12	47692.8	0	545.29	0	25.04	25.04	2260.65
1999 08 18 12	47692.8	0	556.91	0	24.43	24.43	1889.28
1999 08 19 12	47347.2	0.37	433.18	0	23.46	23.46	1789.61
1999 08 20 12	47347.2	3.32	477.14	0	24.26	24.26	1939.77
1999 08 21 12	47347.2	0.03	556.27	0	23.43	23.43	1971.02
1999 08 22 12	47001.6	0	560.56	0	21.72	21.72	1660.45
1999 08 23 12	47001.6	6.38	300.31	0	21.47	21.47	1928.84
1999 08 24 12	46925.56	35.46	330	0	20.11	20.11	1966.66
1999 08 25 12	46656	8.19	358.17	0	20.12	20.12	1921.4
1999 08 26 12	46656	1.3	468.51	0	22.25	22.25	2044.07
1999 08 27 12	46310.4	0.02	536.23	0	22.01	22.01	1850.14
1999 08 28 12	46310.4	0.78	459.44	0	21.96	21.96	1944.57
1999 08 29 12	46310.4	0.77	542.13	0	23.41	23.41	2030.81
1999 08 30 12	45964.8	0.11	556.56	0	21.21	21.21	1652.93
1999 08 31 12	45964.8	0.11	558.8	0	17.83	17.83	1217.4
1999 09 01 12	45964.8	0	521.7	0	19.2	19.2	1354.21
1999 09 02 12	45619.2	0	525.3	0	20.83	20.83	1393.29
1999 09 03 12	45619.2	0	479.01	0	21.64	21.64	1539.12
1999 09 04 12	45273.6	0	504.46	0	21.77	21.77	1532.76
1999 09 05 12	45273.6	0	501.78	0	21.53	21.53	1523.55
1999 09 06 12	45273.6	0	491.16	0	22.11	22.11	1785.42
1999 09 07 12	44928	0	500.15	0	23.07	23.07	1851.03
1999 09 08 12	44928	0.13	492.24	0	23.11	23.11	1708.62
1999 09 09 12	44678.91	0.59	405.31	0	22.29	22.29	1757.53
1999 09 10 12	44582.4	0.05	519.56	0	19.08	19.08	1360.64
1999 09 11 12	44582.4	0	506.91	0	17.56	17.56	985.75
1999 09 12 12	44236.8	0	455.25	0	18.97	18.97	1302.46
1999 09 13 12	44236.8	0	498.79	0	18.53	18.53	1312.2
1999 09 14 12	44236.8	0	485.78	0	19.75	19.75	1542.04
1999 09 15 12	43891.2	0	494.74	0	19.68	19.68	1676.23
1999 09 16 12	43891.2	0	512.63	0	16.56	16.56	1138.9
1999 09 17 12	43545.6	0	512.5	0	13.32	13.32	852.2
1999 09 18 12	43545.6	0	488.32	0	15.68	15.68	1049.82
1999 09 19 12	43545.6	0.07	379.72	0	17.41	17.41	1477.54
1999 09 20 12	43200	0.13	382.76	0	17.74	17.74	1650.43
1999 09 21 12	43200	5.96	302.51	0	16.71	16.71	1581.94
1999 09 22 12	42854.4	0.04	506.81	0	12.67	12.67	997.66
1999 09 23 12	42854.4	0	501.9	0	12.22	12.22	732.67
1999 09 24 12	42854.4	0	488.32	0	14.71	14.71	907.96
1999 09 25 12	42508.8	0	492.78	0	16.84	16.84	987.44
1999 09 26 12	42508.8	0	449.09	0	18.23	18.23	1292.17
1999 09 27 12	42163.2	8	162.99	0	17.34	17.34	1722.02
1999 09 28 12	42163.2	51.99	178.8	0	14.38	14.38	1493.16
1999 09 29 12	42163.2	21.24	250.98	0	17.24	17.24	1789.81
1999 09 30 12	41817.6	5.18	489.81	0	12.55	12.55	998.96
1999 10 01 12	41817.6	0.02	494.23	0	12.65	12.65	811.85
